"fdc_id","data_type","description","food_category_id","publication_date"
"338109","survey_fndds_food","Beef and rice with tomato-based sauce (mixture)","","2019-04-01"
"338110","survey_fndds_food","Porcupine balls with tomato-based sauce (mixture)","","2019-04-01"
"338111","survey_fndds_food","Chili con carne with beans and rice","","2019-04-01"
"338112","survey_fndds_food","Beef and rice with gravy (mixture)","","2019-04-01"
"338113","survey_fndds_food","Beef and rice with cream sauce (mixture)","","2019-04-01"
"338114","survey_fndds_food","Beef and rice with (mushroom) soup (mixture)","","2019-04-01"
"338115","survey_fndds_food","Porcupine balls with (mushroom) soup (mixture)","","2019-04-01"
"338117","survey_fndds_food","Beef and rice with cheese sauce (mixture)","","2019-04-01"
"338118","survey_fndds_food","Meat loaf made with beef","","2019-04-01"
"338119","survey_fndds_food","Meat loaf made with beef, with tomato-based sauce","","2019-04-01"
"338120","survey_fndds_food","Beef wellington","","2019-04-01"
"338121","survey_fndds_food","Corned beef patty","","2019-04-01"
"338122","survey_fndds_food","Creamed dried beef on toast","","2019-04-01"
"338123","survey_fndds_food","Puerto Rican style stuffed pot roast (larded meat) with potatoes (Carne mechada con papas boliche)","","2019-04-01"
"338124","survey_fndds_food","Puerto Rican style beef stew with potatoes (Carne guisada con papas)","","2019-04-01"
"338125","survey_fndds_food","Stewed corned beef, Puerto Rican style (""Corned beef"" guisado)","","2019-04-01"
"338126","survey_fndds_food","Meat loaf made with ham (not luncheon meat)","","2019-04-01"
"338127","survey_fndds_food","Ham and noodles with cream or white sauce (mixture)","","2019-04-01"
"338128","survey_fndds_food","Ham and rice with (mushroom) soup (mixture)","","2019-04-01"
"338129","survey_fndds_food","Ham or pork with stuffing (mixture)","","2019-04-01"
"338130","survey_fndds_food","Ham croquette","","2019-04-01"
"338131","survey_fndds_food","Pork and rice with tomato-based sauce (mixture)","","2019-04-01"
"338132","survey_fndds_food","Sausage and rice with tomato-based sauce (mixture)","","2019-04-01"
"338133","survey_fndds_food","Sausage and rice with (mushroom) soup (mixture)","","2019-04-01"
"338134","survey_fndds_food","Sausage and rice with cheese sauce (mixture)","","2019-04-01"
"338135","survey_fndds_food","Sausage and noodles with cream or white sauce (mixture)","","2019-04-01"
"338136","survey_fndds_food","Ham and noodles, no sauce (mixture)","","2019-04-01"
"338137","survey_fndds_food","Ham or pork and rice, no sauce (mixture)","","2019-04-01"
"338138","survey_fndds_food","Ham or pork and potatoes with gravy (mixture)","","2019-04-01"
"338139","survey_fndds_food","Ham or pork and potatoes with cheese sauce (mixture)","","2019-04-01"
"338140","survey_fndds_food","Stewed pig's feet, Puerto Rican style (Patitas de cerdo guisadas)","","2019-04-01"
"338141","survey_fndds_food","Stuffed pork roast, Puerto Rican style","","2019-04-01"
"338142","survey_fndds_food","Mexican style pork stew, with potatoes, tomato-based sauce (mixture) (cerdo guisado con papas)","","2019-04-01"
"338143","survey_fndds_food","Lamb or mutton loaf","","2019-04-01"
"338144","survey_fndds_food","Lamb or mutton and potatoes with gravy (mixture)","","2019-04-01"
"338145","survey_fndds_food","Lamb or mutton and potatoes with tomato-based sauce (mixture)","","2019-04-01"
"338146","survey_fndds_food","Lamb or mutton and noodles with gravy (mixture)","","2019-04-01"
"338147","survey_fndds_food","Meat loaf made with venison/deer","","2019-04-01"
"338148","survey_fndds_food","Veal and noodles with cream or white sauce (mixture)","","2019-04-01"
"338149","survey_fndds_food","Venison/deer and noodles with cream or white sauce (mixture)","","2019-04-01"
"338170","survey_fndds_food","Chicken or turkey souffle","","2019-04-01"
"338200","survey_fndds_food","Seafood restructured","","2019-04-01"
"338201","survey_fndds_food","Seafood souffle","","2019-04-01"
"338211","survey_fndds_food","Meat loaf, NS as to type of meat","","2019-04-01"
"338212","survey_fndds_food","Meatballs, with breading, NS as to type of meat, with gravy","","2019-04-01"
"338213","survey_fndds_food","Meat loaf made with beef and pork","","2019-04-01"
"338214","survey_fndds_food","Meat loaf made with beef, veal and pork","","2019-04-01"
"338215","survey_fndds_food","Meat loaf made with beef and pork, with tomato-based sauce","","2019-04-01"
"338216","survey_fndds_food","Hash, NS as to type of meat","","2019-04-01"
"338217","survey_fndds_food","Vienna sausages stewed with potatoes, Puerto Rican style (Salchichas guisadas)","","2019-04-01"
"338218","survey_fndds_food","Liver dumpling","","2019-04-01"
"338219","survey_fndds_food","Breaded brains, Puerto Rican style (Sesos rebosados)","","2019-04-01"
"338220","survey_fndds_food","Stewed, seasoned, ground beef and pork, with potatoes, Mexican style (Picadillo de carne de rez y puerco con papas)","","2019-04-01"
"338221","survey_fndds_food","Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338222","survey_fndds_food","Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338223","survey_fndds_food","Corned beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338224","survey_fndds_food","Corned beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338225","survey_fndds_food","Beef stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce","","2019-04-01"
"338226","survey_fndds_food","Beef stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce","","2019-04-01"
"338227","survey_fndds_food","Beef stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy","","2019-04-01"
"338228","survey_fndds_food","Beef stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy","","2019-04-01"
"338229","survey_fndds_food","Shepherd's pie with beef","","2019-04-01"
"338230","survey_fndds_food","Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338231","survey_fndds_food","Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338232","survey_fndds_food","Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)","","2019-04-01"
"338233","survey_fndds_food","Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)","","2019-04-01"
"338234","survey_fndds_food","Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338235","survey_fndds_food","Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338236","survey_fndds_food","Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)","","2019-04-01"
"338237","survey_fndds_food","Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)","","2019-04-01"
"338240","survey_fndds_food","Beef, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338241","survey_fndds_food","Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338245","survey_fndds_food","Beef, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338246","survey_fndds_food","Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338247","survey_fndds_food","Beef, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), (mushroom) soup (mixture)","","2019-04-01"
"338248","survey_fndds_food","Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), (mushroom) soup (mixture)","","2019-04-01"
"338249","survey_fndds_food","Beef, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338250","survey_fndds_food","Beef, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338251","survey_fndds_food","Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338252","survey_fndds_food","Beef, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338253","survey_fndds_food","Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338254","survey_fndds_food","Beef, rice, and vegetables (excluding carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338255","survey_fndds_food","Stuffed cabbage rolls with beef and rice","","2019-04-01"
"338256","survey_fndds_food","Stuffed grape leaves with beef and rice","","2019-04-01"
"338257","survey_fndds_food","Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), (mushroom) soup (mixture)","","2019-04-01"
"338258","survey_fndds_food","Beef, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), (mushroom) soup (mixture)","","2019-04-01"
"338259","survey_fndds_food","Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)","","2019-04-01"
"338260","survey_fndds_food","Beef, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)","","2019-04-01"
"338261","survey_fndds_food","Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338262","survey_fndds_food","Beef, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338265","survey_fndds_food","Beef pot pie","","2019-04-01"
"338266","survey_fndds_food","Beef, dumplings, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338267","survey_fndds_food","Beef, dumplings, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338268","survey_fndds_food","Stuffed green pepper, Puerto Rican style (Pimiento relleno)","","2019-04-01"
"338269","survey_fndds_food","Ham pot pie","","2019-04-01"
"338270","survey_fndds_food","Ham or pork, noodles and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338271","survey_fndds_food","Ham or pork, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338272","survey_fndds_food","Ham or pork, noodles and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)","","2019-04-01"
"338273","survey_fndds_food","Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338274","survey_fndds_food","Ham or pork, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338275","survey_fndds_food","Sausage, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce","","2019-04-01"
"338276","survey_fndds_food","Sausage, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce","","2019-04-01"
"338277","survey_fndds_food","Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338278","survey_fndds_food","Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338279","survey_fndds_food","Sausage, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338280","survey_fndds_food","Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338281","survey_fndds_food","Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)","","2019-04-01"
"338282","survey_fndds_food","Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338283","survey_fndds_food","Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338287","survey_fndds_food","Pork, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338288","survey_fndds_food","Pork, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"338289","survey_fndds_food","Ham, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)","","2019-04-01"
"338290","survey_fndds_food","Ham, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)","","2019-04-01"
"338292","survey_fndds_food","Shepherd's pie with lamb","","2019-04-01"
"338293","survey_fndds_food","Lamb or mutton stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy","","2019-04-01"
"338294","survey_fndds_food","Lamb or mutton, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)","","2019-04-01"
"338295","survey_fndds_food","Lamb or mutton, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)","","2019-04-01"
"339003","survey_fndds_food","Egg, whole, raw","","2019-04-01"
